날짜,전국,서울특별시,서울 용산구,서울 성동구,서울 마포구,서울 서초구,서울 강남구,서울 송파구,서울 강동구,서울 노원구,부산광역시,대구광역시,인천광역시,인천 연수구,세종특별자치시,경기도,경기 수원시,경기 성남시,경기 성남 분당구,경기 고양시,경기 과천시,경기 광명시,경기 하남시,경기 화성시,경기 김포시,제주특별자치도
2014.02,325.783906631916,582.717184379948,810.8590560498402,583.5580082532534,591.9454259320963,908.2013588630202,1036.4879628450994,714.5362946391557,591.7198144015284,422.68146636339793,264.34160983549367,246.46241366249865,263.38188930061165,293.27742523630764,223.01402851851807,335.74993446139,325.2963532707905,543.0584260176331,584.589486806864,325.5340122299551,909.6827570773164,456.8375693266383,382.3301025457851,264.0640120292835,238.26313840012364,231.5384927890465
2014.03,327.11789892270093,584.6658424593028,809.5095998155341,584.2305836197478,593.309158178772,913.473033763893,1045.243399318735,719.1599228879827,593.8889086649598,423.7274744616036,264.67668577135464,249.73696274977405,264.47941798898887,293.99689654560405,222.97675401937116,337.1431077739753,326.9765381284851,547.2933913724165,589.7935803553219,327.0657926195868,916.6263781553145,459.1554233908824,383.78949925214704,263.7899680549411,238.74191860920757,231.6410919953387
2014.04,328.21056844686944,585.4557644823461,808.4899175200603,584.5877909999559,593.0334281322706,916.2231160772054,1046.1495389289278,720.6551535948864,594.5843058842689,424.0318512925599,265.4738985948281,253.55015779202117,265.5617757964976,294.93502510617566,223.5396580405028,337.9852740574308,328.2908863447835,547.9170426410432,590.4714330017168,327.628893143792,919.2401322676296,459.8120474868009,384.2480140934068,264.2672425055215,239.45448005451556,235.40573904121996
2014.05,328.5405537026848,585.3375197785579,806.4154265179438,584.7375187761428,593.230147456693,916.4893165667584,1045.6142099367064,720.8230010590526,594.4195326118725,423.6458357351105,265.52581296096173,255.8613471236264,265.67758639976654,295.8261154915076,223.54649686313107,338.1572729346811,328.9200441194972,548.5467699910076,591.4627147475468,327.59830772600776,919.623555346648,460.0160611175609,384.17378286118736,264.4163658513074,239.7098162980921,237.1570783425266
2014.06,328.9548617133551,585.0797320996921,804.5676181374654,584.2634742966983,593.5813038243721,915.7064995502146,1047.228820033329,720.5005039014995,594.4637846853029,423.4664993458378,265.93093501858846,258.2955890155365,265.89646421321515,295.1866989995336,223.3921067860962,338.37841951442226,329.36793530295034,549.5921549868915,592.7464296938691,327.75227896266887,920.0031960157602,460.8047007721625,384.289559547068,264.3335011388751,239.9000684686428,240.6314052040732
2014.07,329.35370905099586,585.2891301312116,804.1884845641762,584.2503369914707,593.6452723890499,918.0320655873752,1048.922085977889,720.2284812974951,594.3947378816338,423.593446456229,266.19665543844496,259.62798092919223,266.3166752746913,295.74343181019293,223.61764266606855,338.52827941384515,329.7967981365392,550.4988423917073,593.7301867178356,327.702712264512,917.1624994682232,461.9239682890718,383.7912026307734,264.20535457229965,239.71701045613327,241.00758166360404
2014.08,330.0367039815101,585.8501423425014,803.2875723877137,584.0525014752558,593.53631320918,924.3052735626638,1052.4957542594932,720.8461892288246,595.0487725717866,423.434787951824,266.6076546486246,261.6553069760464,266.70865994202654,296.474538343502,223.1531683166452,339.29751646701345,331.52611713982816,552.5617655727449,596.126060754694,328.0371674365645,917.267174654752,465.7891429284222,384.2746870729798,263.6706717254605,239.75588926098848,241.4136909062219
2014.09,331.7818602385735,588.8959922567793,803.8038463706175,585.7278894693335,595.6785288257535,929.2318687786618,1065.4139882306802,725.5929921485516,599.473677530883,426.0070011852563,267.6184544341419,265.43426090497434,267.84913948355705,299.1545450589649,223.3249410059636,340.98287105690787,333.1585410751953,556.2435979414854,600.5617523592274,330.0502139337863,924.6365106848666,470.28075629988297,385.05354063271767,264.39732596575163,239.92555060466464,242.33669870875988
2014.10,333.4390608578876,591.330836780805,807.8401830996859,585.7278894693335,597.3911575418473,936.4495266960536,1071.0204290859208,729.2974839453946,602.5688467751803,428.0280989775122,268.8735959836165,269.0558297010359,269.06990671099,301.21628569505754,223.6660634366604,342.6666982729301,335.96532408809026,558.6706834628105,603.2754503072615,331.1212424674918,927.9609940982396,476.8836841343754,385.9878218077967,264.8352479944312,240.9777580749014,243.5587603269833
2014.11,334.4702526727758,592.1842289730384,806.1137090453624,586.4362405803362,598.8023740133655,940.2537207009344,1072.0813228646068,730.7535632081224,602.716753561144,428.8056576618875,269.64056403930505,273.23592932237443,269.5097887848785,301.9757930294624,223.9339277024989,343.5245887431558,336.9654523352464,561.1842077000267,606.3778961613517,331.47510959874734,927.9521820160304,479.8117349597008,387.02236238519936,265.5178122087595,242.80316684723343,245.0367937320045
2014.12,335.5214955649823,592.5590130060946,805.5742728199307,588.0812609780273,599.5956777454442,942.8164977059598,1072.913402133106,730.3459241196057,602.1086354899147,429.31178994961545,270.62553741605484,276.7576136944706,269.74347647634426,303.01618521844665,224.12918549378747,344.61331832217087,338.62181383317795,562.4482696491032,607.9352888436501,332.0216648765491,930.1346457452522,485.5666360658468,386.7634680014967,266.9047159402545,243.88584568494,248.18298140183984
2015.01,336.3754881272717,593.6919557763518,805.7343756231604,588.4120046874131,600.2119925026071,946.4580577352564,1076.853759748512,730.765451203393,604.5698435347002,430.6876657039479,271.3605751434651,279.2205945971873,270.3628279526675,304.4433571484916,224.10887619497123,345.25437449705373,339.7181256551261,563.2169161386147,608.7574794587092,332.48385529357324,931.2659556203448,487.0474082653868,386.88976201736233,267.2446404836068,244.1912556373465,251.70815541284767
2015.02,337.7907431823476,595.7309779452997,807.5980076526299,590.8725100736901,601.1859889132837,955.6141421475525,1080.874523222005,731.1275984873977,611.4225502513109,431.92692562021176,272.2806365771887,282.9391116140379,271.41272245664584,306.59978138157686,224.08532045710385,346.685192810136,341.67096836598813,565.2828636027197,611.1374554614135,333.4316110766284,933.2707735229257,490.6534089881381,388.8833607319206,267.9041486691088,245.9785039114634,255.4346517094976
2015.03,340.036941597908,598.9479085332616,809.9534808038705,595.2529536596857,604.1685600861431,961.1382500516994,1085.004398955633,733.6066274577339,616.1164260671887,435.67712119742896,273.79089762413224,288.25200834620927,273.39349715935,309.8539702613143,225.2137401453484,349.0843266507888,343.875758285558,567.5535884057493,613.3582987546135,335.117777177492,941.04463988798,498.3933073078127,393.97416512210776,268.0558640076076,250.79797756628795,257.0193851407714
2015.04,342.49715367762286,602.5538769811184,813.0966466462232,598.3671705772399,607.6151206714591,971.1207625943728,1090.4251775927569,736.4093762204513,621.3618378448716,438.6481428518612,275.64702796556514,293.59236594158267,275.90736899785054,313.0801392843468,229.17899274319663,351.6886133527942,346.1639134134955,569.8833397234005,615.7125945534569,337.26992279332774,944.226623214436,506.9670069915713,404.4002687239277,268.0558640076076,259.000290844201,263.7458266102226
